評估分數排名：
	排名 1 1104 環泥(水泥) 22 分
	排名 2 4426 利勤(紡織) 21 分
	排名 3 2727 王品(觀光) 20 分
	排名 4 1319 東陽(塑膠) 19 分
	排名 5 1504 東元(電機) 19 分
	排名 6 8411 福貞-KY(其他) 18 分
	排名 7 1909 榮成(造紙) 17 分
	排名 8 2228 劍麟(電機) 16 分
	排名 9 2355 敬鵬(電子零組件) 16 分
	排名 10 9938 百和(其他) 16 分
	排名 11 1592 英瑞-KY(電機) 16 分
	排名 12 1340 勝悅-KY(塑膠) 16 分
	排名 13 2115 六暉-KY(橡膠) 16 分
	排名 14 4938 和碩(電腦週邊) 15 分
	排名 15 2450 神腦(通信網路) 15 分
	排名 16 1525 江申(電機) 15 分
	排名 17 1560 中砂(電機) 15 分
	排名 18 2105 正新(橡膠) 14 分
	排名 19 1307 三芳(塑膠) 14 分
	排名 20 2308 台達電(電子零組件) 14 分

日期：2018/6/30
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：2
評估分數排名：
	排名 1 1104 環泥(水泥) 21 分
	排名 2 4426 利勤(紡織) 20 分
	排名 3 2727 王品(觀光) 18 分
	排名 4 1592 英瑞-KY(電機) 17 分
	排名 5 1909 榮成(造紙) 17 分
	排名 6 8411 福貞-KY(其他) 17 分
	排名 7 1504 東元(電機) 16 分
	排名 8 2228 劍麟(電機) 15 分
	排名 9 1307 三芳(塑膠) 14 分
	排名 10 2105 正新(橡膠) 14 分
	排名 11 1319 東陽(塑膠) 14 分
	排名 12 1560 中砂(電機) 14 分
	排名 13 1340 勝悅-KY(塑膠) 14 分
	排名 14 2115 六暉-KY(橡膠) 14 分
	排名 15 2355 敬鵬(電子零組件) 13 分
	排名 16 2393 億光(光電) 13 分
	排名 17 1525 江申(電機) 13 分
	排名 18 2383 台光電(電子零組件) 12 分
	排名 19 2450 神腦(通信網路) 12 分
	排名 20 2317 鴻海(其它電子) 12 分

日期：2018/7/3
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 1104 環泥(水泥) 19 分
	排名 2 2727 王品(觀光) 15 分
	排名 3 1319 東陽(塑膠) 15 分
	排名 4 8411 福貞-KY(其他) 14 分
	排名 5 1592 英瑞-KY(電機) 14 分
	排名 6 1504 東元(電機) 14 分
	排名 7 1909 榮成(造紙) 14 分
	排名 8 4426 利勤(紡織) 14 分
	排名 9 9938 百和(其他) 13 分
	排名 10 2115 六暉-KY(橡膠) 13 分
	排名 11 2355 敬鵬(電子零組件) 12 分
	排名 12 2228 劍麟(電機) 11 分
	排名 13 1708 東鹼(化學) 11 分
	排名 14 2006 東和鋼鐵(鋼鐵) 11 分
	排名 15 2450 神腦(通信網路) 10 分
	排名 16 1560 中砂(電機) 10 分
	排名 17 6166 凌華(電腦週邊) 10 分
	排名 18 2723 美食-KY(觀光) 9 分
	排名 19 1340 勝悅-KY(塑膠) 9 分
	排名 20 2207 和泰車(汽車) 9 分

日期：2018/7/11
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：1
評估分數排名：
	排名 1 2115 六暉-KY(橡膠) 20 分
	排名 2 1104 環泥(水泥) 18 分
	排名 3 1560 中砂(電機) 17 分
	排名 4 1504 東元(電機) 16 分
	排名 5 1525 江申(電機) 15 分
	排名 6 1319 東陽(塑膠) 15 分
	排名 7 9938 百和(其他) 15 分
	排名 8 1452 宏益(紡織) 15 分
	排名 9 2006 東和鋼鐵(鋼鐵) 14 分
	排名 10 4952 凌通(半導體) 14 分
	排名 11 9802 鈺齊-KY(其他) 14 分
	排名 12 9907 統一實(其他) 14 分
	排名 13 1307 三芳(塑膠) 14 分
	排名 14 8213 志超(電子零組件) 14 分
	排名 15 2393 億光(光電) 14 分
	排名 16 2459 敦吉(電子通路) 13 分
	排名 17 4426 利勤(紡織) 13 分
	排名 18 6166 凌華(電腦週邊) 13 分
	排名 19 2207 和泰車(汽車) 13 分
	排名 20 2355 敬鵬(電子零組件) 12 分

日期：2018/7/12
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 2115 六暉-KY(橡膠) 19 分
	排名 2 1104 環泥(水泥) 16 分
	排名 3 9938 百和(其他) 16 分
	排名 4 1504 東元(電機) 15 分
	排名 5 1560 中砂(電機) 15 分
	排名 6 1452 宏益(紡織) 15 分
	排名 7 9802 鈺齊-KY(其他) 14 分
	排名 8 4952 凌通(半導體) 14 分
	排名 9 2006 東和鋼鐵(鋼鐵) 13 分
	排名 10 1307 三芳(塑膠) 13 分
	排名 11 1319 東陽(塑膠) 13 分
	排名 12 1525 江申(電機) 13 分
	排名 13 8213 志超(電子零組件) 13 分
	排名 14 2461 光群雷(其它電子) 12 分
	排名 15 2355 敬鵬(電子零組件) 12 分
	排名 16 6166 凌華(電腦週邊) 12 分
	排名 17 2393 億光(光電) 12 分
	排名 18 8411 福貞-KY(其他) 11 分
	排名 19 8070 長華(電子通路) 11 分
	排名 20 1568 倉佑(電機) 11 分

日期：2018/7/13
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 2115 六暉-KY(橡膠) 17 分
	排名 2 1104 環泥(水泥) 16 分
	排名 3 1307 三芳(塑膠) 15 分
	排名 4 1452 宏益(紡織) 15 分
	排名 5 9938 百和(其他) 15 分
	排名 6 1504 東元(電機) 14 分
	排名 7 1560 中砂(電機) 14 分
	排名 8 9802 鈺齊-KY(其他) 14 分
	排名 9 8213 志超(電子零組件) 14 分
	排名 10 1319 東陽(塑膠) 13 分
	排名 11 1525 江申(電機) 13 分
	排名 12 9924 福興(其他) 13 分
	排名 13 6166 凌華(電腦週邊) 12 分
	排名 14 8070 長華(電子通路) 12 分
	排名 15 8411 福貞-KY(其他) 12 分
	排名 16 2355 敬鵬(電子零組件) 12 分
	排名 17 4952 凌通(半導體) 12 分
	排名 18 2006 東和鋼鐵(鋼鐵) 11 分
	排名 19 2393 億光(光電) 11 分
	排名 20 2459 敦吉(電子通路) 11 分

日期：2018/7/14
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 1104 環泥(水泥) 17 分
	排名 2 2115 六暉-KY(橡膠) 15 分
	排名 3 9802 鈺齊-KY(其他) 14 分
	排名 4 9924 福興(其他) 14 分
	排名 5 1452 宏益(紡織) 14 分
	排名 6 1307 三芳(塑膠) 14 分
	排名 7 2355 敬鵬(電子零組件) 12 分
	排名 8 8070 長華(電子通路) 12 分
	排名 9 9938 百和(其他) 12 分
	排名 10 1319 東陽(塑膠) 12 分
	排名 11 6166 凌華(電腦週邊) 12 分
	排名 12 8411 福貞-KY(其他) 12 分
	排名 13 1560 中砂(電機) 11 分
	排名 14 8213 志超(電子零組件) 11 分
	排名 15 2723 美食-KY(觀光) 11 分
	排名 16 1568 倉佑(電機) 10 分
	排名 17 2727 王品(觀光) 10 分
	排名 18 2393 億光(光電) 10 分
	排名 19 1340 勝悅-KY(塑膠) 10 分
	排名 20 4952 凌通(半導體) 10 分

日期：2018/7/17
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 1104 環泥(水泥) 16 分
	排名 2 1307 三芳(塑膠) 15 分
	排名 3 1452 宏益(紡織) 14 分
	排名 4 2115 六暉-KY(橡膠) 14 分
	排名 5 9802 鈺齊-KY(其他) 13 分
	排名 6 1568 倉佑(電機) 12 分
	排名 7 6128 上福(電腦週邊) 11 分
	排名 8 9924 福興(其他) 11 分
	排名 9 6166 凌華(電腦週邊) 10 分
	排名 10 8411 福貞-KY(其他) 10 分
	排名 11 2727 王品(觀光) 10 分
	排名 12 4952 凌通(半導體) 9 分
	排名 13 2355 敬鵬(電子零組件) 9 分
	排名 14 1504 東元(電機) 9 分
	排名 15 2723 美食-KY(觀光) 9 分
	排名 16 9907 統一實(其他) 9 分
	排名 17 6412 群電(電子零組件) 9 分
	排名 18 1463 強盛(紡織) 9 分
	排名 19 6115 鎰勝(電子零組件) 8 分
	排名 20 1340 勝悅-KY(塑膠) 8 分

日期：2018/7/18
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 1307 三芳(塑膠) 17 分
	排名 2 1104 環泥(水泥) 16 分
	排名 3 2115 六暉-KY(橡膠) 15 分
	排名 4 1452 宏益(紡織) 13 分
	排名 5 9802 鈺齊-KY(其他) 13 分
	排名 6 1568 倉佑(電機) 12 分
	排名 7 6128 上福(電腦週邊) 12 分
	排名 8 2723 美食-KY(觀光) 12 分
	排名 9 9924 福興(其他) 11 分
	排名 10 6166 凌華(電腦週邊) 11 分
	排名 11 1708 東鹼(化學) 10 分
	排名 12 1340 勝悅-KY(塑膠) 10 分
	排名 13 2727 王品(觀光) 10 分
	排名 14 8411 福貞-KY(其他) 10 分
	排名 15 1463 強盛(紡織) 10 分
	排名 16 2015 豐興(鋼鐵) 9 分
	排名 17 1525 江申(電機) 8 分
	排名 18 8926 台汽電(油電燃氣) 8 分
	排名 19 5519 隆大(營建) 8 分
	排名 20 2105 正新(橡膠) 8 分

日期：2018/7/19
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 1307 三芳(塑膠) 15 分
	排名 2 1104 環泥(水泥) 14 分
	排名 3 6128 上福(電腦週邊) 12 分
	排名 4 1452 宏益(紡織) 11 分
	排名 5 1463 強盛(紡織) 11 分
	排名 6 2115 六暉-KY(橡膠) 11 分
	排名 7 9802 鈺齊-KY(其他) 11 分
	排名 8 2727 王品(觀光) 10 分
	排名 9 9924 福興(其他) 10 分
	排名 10 2723 美食-KY(觀光) 10 分
	排名 11 1708 東鹼(化學) 10 分
	排名 12 8411 福貞-KY(其他) 10 分
	排名 13 1340 勝悅-KY(塑膠) 9 分
	排名 14 6412 群電(電子零組件) 9 分
	排名 15 8926 台汽電(油電燃氣) 8 分
	排名 16 6205 詮欣(電子零組件) 8 分
	排名 17 6115 鎰勝(電子零組件) 8 分
	排名 18 1525 江申(電機) 8 分
	排名 19 2355 敬鵬(電子零組件) 8 分
	排名 20 1590 亞德客-KY(電機) 7 分

日期：2018/7/20
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 1307 三芳(塑膠) 17 分
	排名 2 8411 福貞-KY(其他) 13 分
	排名 3 1104 環泥(水泥) 13 分
	排名 4 1452 宏益(紡織) 12 分
	排名 5 6128 上福(電腦週邊) 12 分
	排名 6 2115 六暉-KY(橡膠) 11 分
	排名 7 9802 鈺齊-KY(其他) 11 分
	排名 8 9924 福興(其他) 11 分
	排名 9 1708 東鹼(化學) 10 分
	排名 10 2727 王品(觀光) 10 分
	排名 11 1463 強盛(紡織) 10 分
	排名 12 1340 勝悅-KY(塑膠) 10 分
	排名 13 2723 美食-KY(觀光) 10 分
	排名 14 1504 東元(電機) 9 分
	排名 15 6197 佳必琪(電子零組件) 9 分
	排名 16 6115 鎰勝(電子零組件) 9 分
	排名 17 6412 群電(電子零組件) 9 分
	排名 18 8926 台汽電(油電燃氣) 9 分
	排名 19 4952 凌通(半導體) 9 分
	排名 20 2355 敬鵬(電子零組件) 8 分

日期：2018/7/21
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 1307 三芳(塑膠) 17 分
	排名 2 9802 鈺齊-KY(其他) 14 分
	排名 3 2115 六暉-KY(橡膠) 14 分
	排名 4 8411 福貞-KY(其他) 14 分
	排名 5 1452 宏益(紡織) 13 分
	排名 6 6128 上福(電腦週邊) 13 分
	排名 7 1104 環泥(水泥) 13 分
	排名 8 6412 群電(電子零組件) 12 分
	排名 9 6115 鎰勝(電子零組件) 11 分
	排名 10 1340 勝悅-KY(塑膠) 11 分
	排名 11 1463 強盛(紡織) 11 分
	排名 12 2723 美食-KY(觀光) 11 分
	排名 13 2727 王品(觀光) 11 分
	排名 14 1568 倉佑(電機) 10 分
	排名 15 6197 佳必琪(電子零組件) 10 分
	排名 16 1590 亞德客-KY(電機) 10 分
	排名 17 4952 凌通(半導體) 10 分
	排名 18 1708 東鹼(化學) 10 分
	排名 19 8926 台汽電(油電燃氣) 10 分
	排名 20 2355 敬鵬(電子零組件) 10 分

日期：2018/7/24
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 1307 三芳(塑膠) 18 分
	排名 2 9802 鈺齊-KY(其他) 17 分
	排名 3 1452 宏益(紡織) 15 分
	排名 4 8411 福貞-KY(其他) 14 分
	排名 5 1340 勝悅-KY(塑膠) 14 分
	排名 6 4952 凌通(半導體) 13 分
	排名 7 1463 強盛(紡織) 13 分
	排名 8 2115 六暉-KY(橡膠) 12 分
	排名 9 1568 倉佑(電機) 12 分
	排名 10 6412 群電(電子零組件) 12 分
	排名 11 6115 鎰勝(電子零組件) 12 分
	排名 12 6197 佳必琪(電子零組件) 11 分
	排名 13 1535 中宇(電機) 11 分
	排名 14 8213 志超(電子零組件) 11 分
	排名 15 1582 信錦(電子零組件) 10 分
	排名 16 1104 環泥(水泥) 10 分
	排名 17 1909 榮成(造紙) 10 分
	排名 18 1590 亞德客-KY(電機) 10 分
	排名 19 5519 隆大(營建) 9 分
	排名 20 2493 揚博(電子零組件) 9 分

日期：2018/7/25
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 1307 三芳(塑膠) 18 分
	排名 2 1452 宏益(紡織) 14 分
	排名 3 9802 鈺齊-KY(其他) 14 分
	排名 4 1340 勝悅-KY(塑膠) 14 分
	排名 5 8411 福貞-KY(其他) 13 分
	排名 6 1535 中宇(電機) 13 分
	排名 7 2115 六暉-KY(橡膠) 13 分
	排名 8 1463 強盛(紡織) 13 分
	排名 9 1568 倉佑(電機) 13 分
	排名 10 4952 凌通(半導體) 12 分
	排名 11 6115 鎰勝(電子零組件) 11 分
	排名 12 8213 志超(電子零組件) 11 分
	排名 13 6205 詮欣(電子零組件) 11 分
	排名 14 1724 台硝(化學) 10 分
	排名 15 6197 佳必琪(電子零組件) 10 分
	排名 16 4555 氣立(電機) 10 分
	排名 17 1582 信錦(電子零組件) 9 分
	排名 18 2727 王品(觀光) 9 分
	排名 19 6412 群電(電子零組件) 9 分
	排名 20 1104 環泥(水泥) 9 分

日期：2018/7/26
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 1307 三芳(塑膠) 18 分
	排名 2 2115 六暉-KY(橡膠) 13 分
	排名 3 1452 宏益(紡織) 13 分
	排名 4 1568 倉佑(電機) 13 分
	排名 5 1340 勝悅-KY(塑膠) 13 分
	排名 6 8411 福貞-KY(其他) 12 分
	排名 7 9802 鈺齊-KY(其他) 11 分
	排名 8 1535 中宇(電機) 11 分
	排名 9 5471 松翰(半導體) 11 分
	排名 10 1724 台硝(化學) 11 分
	排名 11 6115 鎰勝(電子零組件) 11 分
	排名 12 6412 群電(電子零組件) 10 分
	排名 13 1582 信錦(電子零組件) 10 分
	排名 14 4952 凌通(半導體) 9 分
	排名 15 3454 晶睿(光電) 9 分
	排名 16 1215 卜蜂(食品) 9 分
	排名 17 2727 王品(觀光) 9 分
	排名 18 1590 亞德客-KY(電機) 9 分
	排名 19 1104 環泥(水泥) 9 分
	排名 20 3040 遠見(其他) 9 分

日期：2018/7/27
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 2115 六暉-KY(橡膠) 13 分
	排名 2 1452 宏益(紡織) 13 分
	排名 3 8411 福貞-KY(其他) 12 分
	排名 4 1535 中宇(電機) 12 分
	排名 5 1724 台硝(化學) 11 分
	排名 6 5471 松翰(半導體) 11 分
	排名 7 1307 三芳(塑膠) 11 分
	排名 8 9802 鈺齊-KY(其他) 10 分
	排名 9 1340 勝悅-KY(塑膠) 10 分
	排名 10 2707 晶華(觀光) 10 分
	排名 11 1215 卜蜂(食品) 10 分
	排名 12 2727 王品(觀光) 10 分
	排名 13 3040 遠見(其他) 10 分
	排名 14 1568 倉佑(電機) 9 分
	排名 15 1104 環泥(水泥) 9 分
	排名 16 3454 晶睿(光電) 9 分
	排名 17 6115 鎰勝(電子零組件) 9 分
	排名 18 1582 信錦(電子零組件) 9 分
	排名 19 2105 正新(橡膠) 8 分
	排名 20 6205 詮欣(電子零組件) 8 分

日期：2018/7/28
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 2115 六暉-KY(橡膠) 15 分
	排名 2 8411 福貞-KY(其他) 14 分
	排名 3 1452 宏益(紡織) 14 分
	排名 4 1535 中宇(電機) 13 分
	排名 5 1724 台硝(化學) 12 分
	排名 6 2727 王品(觀光) 12 分
	排名 7 1582 信錦(電子零組件) 11 分
	排名 8 2707 晶華(觀光) 11 分
	排名 9 1340 勝悅-KY(塑膠) 11 分
	排名 10 3040 遠見(其他) 11 分
	排名 11 5471 松翰(半導體) 11 分
	排名 12 9802 鈺齊-KY(其他) 11 分
	排名 13 1104 環泥(水泥) 10 分
	排名 14 1307 三芳(塑膠) 10 分
	排名 15 6205 詮欣(電子零組件) 10 分
	排名 16 3617 碩天(其它電子) 9 分
	排名 17 2105 正新(橡膠) 9 分
	排名 18 1568 倉佑(電機) 9 分
	排名 19 1525 江申(電機) 9 分
	排名 20 3454 晶睿(光電) 9 分


<END>
日期：2018/8/1
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 2115 六暉-KY(橡膠) 12 分
	排名 2 2727 王品(觀光) 11 分
	排名 3 5471 松翰(半導體) 10 分
	排名 4 1724 台硝(化學) 10 分
	排名 5 1452 宏益(紡織) 10 分
	排名 6 3040 遠見(其他) 10 分
	排名 7 8411 福貞-KY(其他) 10 分
	排名 8 6205 詮欣(電子零組件) 9 分
	排名 9 4555 氣立(電機) 9 分
	排名 10 2707 晶華(觀光) 9 分
	排名 11 1525 江申(電機) 8 分
	排名 12 1702 南僑(食品) 8 分
	排名 13 1104 環泥(水泥) 8 分
	排名 14 1535 中宇(電機) 8 分
	排名 15 3450 聯鈞(其它電子) 8 分
	排名 16 1307 三芳(塑膠) 7 分
	排名 17 8249 菱光(電子零組件) 7 分
	排名 18 1340 勝悅-KY(塑膠) 7 分
	排名 19 1227 佳格(食品) 7 分
	排名 20 9802 鈺齊-KY(其他) 7 分

<END>

<END>
日期：2018/8/2
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 2115 六暉-KY(橡膠) 14 分
	排名 2 8411 福貞-KY(其他) 13 分
	排名 3 3040 遠見(其他) 12 分
	排名 4 2707 晶華(觀光) 12 分
	排名 5 2727 王品(觀光) 11 分
	排名 6 8454 富邦媒(貿易百貨) 10 分
	排名 7 1307 三芳(塑膠) 10 分
	排名 8 5471 松翰(半導體) 10 分
	排名 9 1724 台硝(化學) 9 分
	排名 10 6205 詮欣(電子零組件) 9 分
	排名 11 1104 環泥(水泥) 9 分
	排名 12 3450 聯鈞(其它電子) 9 分
	排名 13 4555 氣立(電機) 9 分
	排名 14 1702 南僑(食品) 9 分
	排名 15 3617 碩天(其它電子) 9 分
	排名 16 1340 勝悅-KY(塑膠) 9 分
	排名 17 1227 佳格(食品) 9 分
	排名 18 2723 美食-KY(觀光) 8 分
	排名 19 9944 新麗(其他) 8 分
	排名 20 2354 鴻準(其它電子) 8 分

<END>

<END>
日期：2018/8/3
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 2115 六暉-KY(橡膠) 13 分
	排名 2 2727 王品(觀光) 13 分
	排名 3 8411 福貞-KY(其他) 12 分
	排名 4 8454 富邦媒(貿易百貨) 11 分
	排名 5 6166 凌華(電腦週邊) 10 分
	排名 6 3040 遠見(其他) 10 分
	排名 7 1227 佳格(食品) 10 分
	排名 8 2723 美食-KY(觀光) 10 分
	排名 9 2707 晶華(觀光) 10 分
	排名 10 2449 京元電子(半導體) 9 分
	排名 11 6205 詮欣(電子零組件) 9 分
	排名 12 3617 碩天(其它電子) 9 分
	排名 13 3450 聯鈞(其它電子) 8 分
	排名 14 1582 信錦(電子零組件) 8 分
	排名 15 1340 勝悅-KY(塑膠) 8 分
	排名 16 1702 南僑(食品) 8 分
	排名 17 1325 恆大(塑膠) 8 分
	排名 18 1307 三芳(塑膠) 8 分
	排名 19 1104 環泥(水泥) 8 分
	排名 20 5471 松翰(半導體) 7 分

<END>

<END>
日期：2018/8/4
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 6166 凌華(電腦週邊) 12 分
	排名 2 2727 王品(觀光) 12 分
	排名 3 2707 晶華(觀光) 11 分
	排名 4 8411 福貞-KY(其他) 11 分
	排名 5 8454 富邦媒(貿易百貨) 11 分
	排名 6 2115 六暉-KY(橡膠) 11 分
	排名 7 2723 美食-KY(觀光) 10 分
	排名 8 1227 佳格(食品) 10 分
	排名 9 3617 碩天(其它電子) 9 分
	排名 10 1325 恆大(塑膠) 9 分
	排名 11 2449 京元電子(半導體) 9 分
	排名 12 1702 南僑(食品) 8 分
	排名 13 1582 信錦(電子零組件) 8 分
	排名 14 1340 勝悅-KY(塑膠) 8 分
	排名 15 1307 三芳(塑膠) 8 分
	排名 16 8249 菱光(電子零組件) 8 分
	排名 17 1104 環泥(水泥) 8 分
	排名 18 1725 元禎(化學) 7 分
	排名 19 6205 詮欣(電子零組件) 7 分
	排名 20 2451 創見(半導體) 7 分

<END>

<END>
日期：2018/8/7
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 6166 凌華(電腦週邊) 16 分
	排名 2 2727 王品(觀光) 14 分
	排名 3 8454 富邦媒(貿易百貨) 13 分
	排名 4 8411 福貞-KY(其他) 12 分
	排名 5 2115 六暉-KY(橡膠) 12 分
	排名 6 2449 京元電子(半導體) 12 分
	排名 7 1227 佳格(食品) 11 分
	排名 8 2707 晶華(觀光) 11 分
	排名 9 1340 勝悅-KY(塑膠) 10 分
	排名 10 1582 信錦(電子零組件) 10 分
	排名 11 3550 聯穎(電子零組件) 9 分
	排名 12 1325 恆大(塑膠) 9 分
	排名 13 1702 南僑(食品) 9 分
	排名 14 1307 三芳(塑膠) 9 分
	排名 15 3617 碩天(其它電子) 9 分
	排名 16 2723 美食-KY(觀光) 9 分
	排名 17 5471 松翰(半導體) 9 分
	排名 18 1104 環泥(水泥) 8 分
	排名 19 6205 詮欣(電子零組件) 8 分
	排名 20 2451 創見(半導體) 8 分

<END>

<END>
日期：2018/8/8
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 6166 凌華(電腦週邊) 16 分
	排名 2 8454 富邦媒(貿易百貨) 14 分
	排名 3 8411 福貞-KY(其他) 12 分
	排名 4 2115 六暉-KY(橡膠) 12 分
	排名 5 2727 王品(觀光) 11 分
	排名 6 2449 京元電子(半導體) 11 分
	排名 7 1227 佳格(食品) 11 分
	排名 8 1340 勝悅-KY(塑膠) 10 分
	排名 9 2707 晶華(觀光) 10 分
	排名 10 2450 神腦(通信網路) 9 分
	排名 11 6205 詮欣(電子零組件) 9 分
	排名 12 9904 寶成(其他) 9 分
	排名 13 1307 三芳(塑膠) 9 分
	排名 14 1325 恆大(塑膠) 9 分
	排名 15 9942 茂順(其他) 9 分
	排名 16 8249 菱光(電子零組件) 9 分
	排名 17 1582 信錦(電子零組件) 9 分
	排名 18 9926 新海(油電燃氣) 8 分
	排名 19 3550 聯穎(電子零組件) 8 分
	排名 20 1535 中宇(電機) 8 分

<END>

<END>
日期：2018/8/9
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 6166 凌華(電腦週邊) 18 分
	排名 2 8411 福貞-KY(其他) 15 分
	排名 3 2115 六暉-KY(橡膠) 14 分
	排名 4 8454 富邦媒(貿易百貨) 14 分
	排名 5 2727 王品(觀光) 13 分
	排名 6 2449 京元電子(半導體) 13 分
	排名 7 6449 鈺邦(電子零組件) 12 分
	排名 8 1227 佳格(食品) 12 分
	排名 9 6205 詮欣(電子零組件) 11 分
	排名 10 6412 群電(電子零組件) 11 分
	排名 11 1325 恆大(塑膠) 11 分
	排名 12 2450 神腦(通信網路) 11 分
	排名 13 1307 三芳(塑膠) 11 分
	排名 14 3040 遠見(其他) 11 分
	排名 15 1340 勝悅-KY(塑膠) 11 分
	排名 16 2707 晶華(觀光) 11 分
	排名 17 2723 美食-KY(觀光) 11 分
	排名 18 1504 東元(電機) 10 分
	排名 19 2393 億光(光電) 10 分
	排名 20 1216 統一(食品) 10 分

<END>

<END>
日期：2018/8/10
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 2449 京元電子(半導體) 17 分
	排名 2 6166 凌華(電腦週邊) 17 分
	排名 3 2115 六暉-KY(橡膠) 13 分
	排名 4 6206 飛捷(電腦週邊) 13 分
	排名 5 8411 福貞-KY(其他) 13 分
	排名 6 1590 亞德客-KY(電機) 12 分
	排名 7 2727 王品(觀光) 12 分
	排名 8 2450 神腦(通信網路) 12 分
	排名 9 1307 三芳(塑膠) 11 分
	排名 10 8454 富邦媒(貿易百貨) 11 分
	排名 11 6449 鈺邦(電子零組件) 11 分
	排名 12 1340 勝悅-KY(塑膠) 11 分
	排名 13 6412 群電(電子零組件) 11 分
	排名 14 2376 技嘉(電腦週邊) 10 分
	排名 15 2393 億光(光電) 10 分
	排名 16 3450 聯鈞(其它電子) 10 分
	排名 17 2707 晶華(觀光) 10 分
	排名 18 6205 詮欣(電子零組件) 10 分
	排名 19 8249 菱光(電子零組件) 10 分
	排名 20 3040 遠見(其他) 10 分

<END>

<END>
日期：2018/8/11
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 2449 京元電子(半導體) 16 分
	排名 2 1340 勝悅-KY(塑膠) 15 分
	排名 3 6166 凌華(電腦週邊) 14 分
	排名 4 1590 亞德客-KY(電機) 13 分
	排名 5 2115 六暉-KY(橡膠) 12 分
	排名 6 2450 神腦(通信網路) 12 分
	排名 7 2727 王品(觀光) 12 分
	排名 8 8411 福貞-KY(其他) 12 分
	排名 9 6206 飛捷(電腦週邊) 11 分
	排名 10 6449 鈺邦(電子零組件) 11 分
	排名 11 6128 上福(電腦週邊) 11 分
	排名 12 3708 上緯投控(化學) 10 分
	排名 13 2707 晶華(觀光) 10 分
	排名 14 2731 雄獅(觀光) 10 分
	排名 15 8454 富邦媒(貿易百貨) 10 分
	排名 16 4977 眾達-KY(通信網路) 10 分
	排名 17 6197 佳必琪(電子零組件) 10 分
	排名 18 6412 群電(電子零組件) 10 分
	排名 19 3040 遠見(其他) 10 分
	排名 20 2393 億光(光電) 10 分

<END>

<END>
日期：2018/8/14
所有評分總合為 102 分。
不含大盤評分總合為 50 分)。
評分大於 20 以上的公司數：0
評估分數排名：
	排名 1 1340 勝悅-KY(塑膠) 17 分
	排名 2 2449 京元電子(半導體) 16 分
	排名 3 8411 福貞-KY(其他) 16 分
	排名 4 4977 眾達-KY(通信網路) 14 分
